Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation
COST.OQ,2020-07-01,Food & Staples Retailing,7.191,7.191,4.61025292041452,29.0,2.27273,0.04692,2.22581,40.61911
COST.OQ,2020-10-01,Food & Staples Retailing,12.146,12.146,6.24801915266055,28.0,2.18182,-0.09091,2.27273,42.47135
COST.OQ,2021-01-01,Food & Staples Retailing,-12.635,12.635,5.18354916145468,28.0,2.17647,-0.0053499999999999,2.18182,30.27739
COST.OQ,2021-04-01,Food & Staples Retailing,17.719,17.719,7.89531135625217,28.0,2.11765,-0.0588200000000003,2.17647,42.46852
COST.OQ,2021-07-01,Food & Staples Retailing,9.158,9.158,3.75054928753558,27.0,2.17143,0.0537800000000001,2.11765,57.34647
COST.OQ,2021-10-01,Food & Staples Retailing,12.894,12.894,5.00369367150948,27.0,2.21622,0.0447899999999998,2.17143,63.40053
COST.OQ,2022-01-01,Food & Staples Retailing,6.465,6.465,5.73927691163388,30.0,2.23684,0.02062,2.21622,63.92859
COST.OQ,2022-04-01,Food & Staples Retailing,4.492,4.492,4.19219904210329,28.0,2.16216,-0.0746799999999998,2.23684,51.66643
COST.OQ,2022-07-01,Food & Staples Retailing,0.838,0.838,3.86427151459276,26.0,2.08824,-0.0739200000000002,2.16216,45.30374
EVRG.OQ,2013-01-01,Utilities,78.882,78.882,15.8012422360248,8.0,2.45455,0.0378799999999999,2.41667,1.45774
EVRG.OQ,2013-04-01,Utilities,30.081,30.081,9.30406504065041,8.0,2.5,0.0454500000000002,2.45455,2.20829
EVRG.OQ,2013-07-01,Utilities,16.129,16.129,4.91312698200009,9.0,2.61539,0.1153900000000001,2.5,2.07906
EVRG.OQ,2013-10-01,Utilities,4.116,4.116,3.41779375106368,9.0,2.76923,0.1538399999999997,2.61539,1.4
EVRG.OQ,2014-01-01,Utilities,9.092,9.092,5.56710871714451,9.0,2.46154,-0.30769,2.76923,1.22577
EVRG.OQ,2014-04-01,Utilities,15.556,15.556,4.89777777777778,7.0,2.46154,0.0,2.46154,1.249
EVRG.OQ,2014-07-01,Utilities,-22.077,22.077,5.11366956928292,9.0,2.30769,-0.1538499999999998,2.46154,1.37477
EVRG.OQ,2014-10-01,Utilities,2.804,2.804,2.92242990654206,9.0,2.53846,0.2307700000000001,2.30769,1.35647
EVRG.OQ,2015-01-01,Utilities,-9.433,9.433,6.467042141907,6.0,2.72727,0.1888099999999997,2.53846,1.16592
EVRG.OQ,2015-04-01,Utilities,-12.212,12.212,10.6015801875895,7.0,2.58333,-0.1439399999999997,2.72727,1.77082
EVRG.OQ,2015-07-01,Utilities,8.555,8.555,6.56283185840708,8.0,2.58333,0.0,2.58333,1.41421
EVRG.OQ,2015-10-01,Utilities,-5.939,5.939,5.16363636363636,8.0,2.58333,0.0,2.58333,1.42292
EVRG.OQ,2016-01-01,Utilities,-21.951,21.951,11.9442508710801,8.0,2.5,-0.0833300000000001,2.58333,2.05481
EVRG.OQ,2016-04-01,Utilities,0.941,0.941,8.84553773232977,7.0,2.92308,0.4230800000000001,2.5,5.13834
EVRG.OQ,2016-07-01,Utilities,-3.572,3.572,4.31658757019418,9.0,3.27273,0.34965,2.92308,7.11064
EVRG.OQ,2016-10-01,Utilities,3.279,3.279,7.19033001501372,7.0,3.0,-0.2727300000000001,3.27273,0.6
EVRG.OQ,2017-01-01,Utilities,-9.215,9.215,15.505172372602,7.0,3.0,0.0,3.0,0.65219
EVRG.OQ,2017-04-01,Utilities,-6.319,6.319,3.26322128789062,6.0,3.0,0.0,3.0,4.74927
EVRG.OQ,2017-07-01,Utilities,-11.348,11.348,1.41843971631206,6.0,2.5,-0.5,3.0,1.5
EVRG.OQ,2017-10-01,Utilities,0.726,0.726,5.17785843920145,6.0,1.85714,-0.64286,2.5,1.93907
EVRG.OQ,2018-01-01,Utilities,-20.0,20.0,8.54,6.0,2.0,0.14286,1.85714,2.6207
EVRG.OQ,2018-04-01,Utilities,-11.889,11.889,4.47689176998762,6.0,1.85714,-0.14286,2.0,1.16964
EVRG.OQ,2018-07-01,Utilities,-0.444,0.444,8.51377777777778,8.0,2.18182,0.3246800000000001,1.85714,2.82566
EVRG.OQ,2018-10-01,Utilities,5.319,5.319,3.19149784972832,9.0,2.1,-0.08182,2.18182,3.16618
EVRG.OQ,2019-01-01,Utilities,-72.988,72.988,24.2262869491395,8.0,2.0,-0.1,2.1,2.89328
EVRG.OQ,2019-04-01,Utilities,-3.363,3.363,4.52709567113512,7.0,1.88889,-0.11111,2.0,3.34477
EVRG.OQ,2019-07-01,Utilities,4.058,4.058,7.71287093185977,8.0,1.88889,0.0,1.88889,3.96863
EVRG.OQ,2019-10-01,Utilities,0.228,0.228,4.27788027553098,7.0,2.33333,0.4444400000000001,1.88889,4.34045
EVRG.OQ,2020-01-01,Utilities,3.226,3.226,18.9032258064516,6.0,2.71429,0.3809599999999999,2.33333,3.33197
EVRG.OQ,2020-04-01,Utilities,-3.263,3.263,5.87499705070429,6.0,2.0,-0.7142900000000001,2.71429,4.12311
EVRG.OQ,2020-07-01,Utilities,-0.273,0.273,3.76176927815094,7.0,2.16667,0.1666699999999998,2.0,3.89087
EVRG.OQ,2020-10-01,Utilities,10.181,10.181,3.00482759499153,7.0,2.14286,-0.0238099999999996,2.16667,2.25877
EVRG.OQ,2021-01-01,Utilities,27.273,27.273,16.3,7.0,2.0,-0.1428600000000002,2.14286,3.20077
EVRG.OQ,2021-04-01,Utilities,14.243,14.243,15.9130091602102,7.0,1.71429,-0.2857099999999999,2.0,2.39046
EVRG.OQ,2021-07-01,Utilities,16.438,16.438,7.5958904109589,8.0,1.75,0.0357099999999999,1.71429,2.29129
EVRG.OQ,2021-10-01,Utilities,12.5,12.5,3.01988636363636,9.0,2.11111,0.36111,1.75,2.73576
EVRG.OQ,2022-01-01,Utilities,-3.03,3.03,16.3212121212121,8.0,2.33333,0.22222,2.11111,3.56195
EVRG.OQ,2022-04-01,Utilities,4.883,4.883,4.21518987341772,9.0,2.3,-0.0333300000000003,2.33333,3.85861
EVRG.OQ,2022-07-01,Utilities,3.131,3.131,2.87927664320234,9.0,2.4,0.1,2.3,2.69888
EVRG.OQ,2022-10-01,Utilities,6.694,6.694,2.68274686950937,9.0,2.4,0.0,2.4,3.4641
CARR.N,2020-04-01,Capital Goods,6.903,6.903,26.3072693952352,5.0,,,,
CARR.N,2020-07-01,Capital Goods,33.258,33.258,19.1931836536908,11.0,,,,
CARR.N,2020-10-01,Capital Goods,44.164,44.164,5.94943518020441,16.0,,,,
CARR.N,2021-01-01,Capital Goods,-13.903,13.903,10.7676498361384,16.0,,,,
CARR.N,2021-04-01,Capital Goods,29.338,29.338,3.48404828626859,17.0,,,,
CARR.N,2021-07-01,Capital Goods,15.818,15.818,3.20852711775457,17.0,,,,
CARR.N,2021-10-01,Capital Goods,8.281,8.281,2.81683696812567,20.0,,,,
CARR.N,2022-01-01,Capital Goods,14.2,14.2,2.81606062965558,21.0,,,,
CARR.N,2022-04-01,Capital Goods,15.419,15.419,3.40486470311632,21.0,,,,
CARR.N,2022-07-01,Capital Goods,12.057,12.057,3.53546836429778,21.0,,,,
CARR.N,2022-10-01,Capital Goods,7.26,7.26,3.48288437375502,21.0,2.41667,0.0,2.41667,5.18069
AIZ.N,2013-01-01,Insurance,118.642,118.642,-17.4114513981358,11.0,2.90909,-0.09091,3.0,4.91976
AIZ.N,2013-04-01,Insurance,-14.916,14.916,5.94200432352033,11.0,2.83333,-0.0757599999999998,2.90909,2.6428
AIZ.N,2013-07-01,Insurance,5.705,5.705,7.89128241975377,12.0,2.91667,0.0833399999999997,2.83333,2.98142
AIZ.N,2013-10-01,Insurance,13.727,13.727,6.77972865123703,10.0,2.91667,0.0,2.91667,4.60808
AIZ.N,2014-01-01,Insurance,0.549,0.549,4.21950787750044,12.0,2.91667,0.0,2.91667,6.56591
AIZ.N,2014-04-01,Insurance,9.148,9.148,8.48752598752599,10.0,2.9,-0.0166699999999999,2.91667,7.61577
AIZ.N,2014-07-01,Insurance,4.546,4.546,4.71359611760758,9.0,3.22222,0.3222200000000002,2.9,4.74927
AIZ.N,2014-10-01,Insurance,14.151,14.151,5.79849220386608,8.0,3.25,0.0277799999999999,3.22222,5.13809
AIZ.N,2015-01-01,Insurance,-47.552,47.552,4.15064083241901,9.0,3.22222,-0.0277799999999999,3.25,5.08811
AIZ.N,2015-04-01,Insurance,0.0,0.0,2.83968253968254,8.0,3.25,0.0277799999999999,3.22222,4.38748
AIZ.N,2015-07-01,Insurance,30.32,30.32,8.4456056408965,10.0,3.0,-0.25,3.25,6.40153
AIZ.N,2015-10-01,Insurance,9.506,9.506,5.63859217705372,9.0,2.55556,-0.4444400000000001,3.0,8.36162
AIZ.N,2016-01-01,Insurance,-35.695,35.695,7.17761395879186,9.0,2.55556,0.0,2.55556,11.11181
AIZ.N,2016-04-01,Insurance,23.69,23.69,5.71333246533429,9.0,2.55556,0.0,2.55556,11.40784
AIZ.N,2016-07-01,Insurance,5.185,5.185,5.75703703703704,5.0,2.2,-0.3555599999999996,2.55556,4.49691
AIZ.N,2016-10-01,Insurance,1.729,1.729,1.97558494404883,6.0,2.66667,0.4666699999999997,2.2,6.97424
AIZ.N,2017-01-01,Insurance,58.255,58.255,63.2641827501978,4.0,3.0,0.3333300000000001,2.66667,10.63896
AIZ.N,2017-04-01,Insurance,23.302,23.302,3.1913490702888,5.0,3.0,0.0,3.0,9.523
AIZ.N,2017-07-01,Insurance,3.034,3.034,2.60303413400759,5.0,3.0,0.0,3.0,8.05536
AIZ.N,2017-10-01,Insurance,18.762,18.762,-5.19749554641305,3.0,2.66667,-0.3333300000000001,3.0,0.0
AIZ.N,2018-01-01,Insurance,14.761,14.761,7.31477612219568,3.0,2.66667,0.0,2.66667,8.5
AIZ.N,2018-04-01,Insurance,3.761,3.761,3.71206225680934,4.0,2.5,-0.1666699999999998,2.66667,5.09902
AIZ.N,2018-07-01,Insurance,21.023,21.023,9.81931818181818,6.0,2.33333,-0.1666699999999998,2.5,8.90842
AIZ.N,2018-10-01,Insurance,3.415,3.415,8.05951219512195,6.0,2.33333,0.0,2.33333,9.69536
AIZ.N,2019-01-01,Insurance,67.391,67.391,42.3108695652174,5.0,2.2,-0.1333299999999999,2.33333,5.12348
AIZ.N,2019-04-01,Insurance,3.659,3.659,5.15009380863039,5.0,2.2,0.0,2.2,4.60299
AIZ.N,2019-07-01,Insurance,11.962,11.962,3.69377990430622,5.0,1.8,-0.4000000000000001,2.2,5.76628
AIZ.N,2019-10-01,Insurance,2.424,2.424,3.67636363636364,5.0,1.8,0.0,1.8,7.98045
AIZ.N,2020-01-01,Insurance,-5.858,5.858,4.3581589958159,4.0,1.75,-0.05,1.8,7.87401
AIZ.N,2020-04-01,Insurance,8.866,8.866,3.30556701030928,4.0,1.75,0.0,1.75,10.07748
AIZ.N,2020-07-01,Insurance,31.579,31.579,6.68995215311005,4.0,1.75,0.0,1.75,8.25967
AIZ.N,2020-10-01,Insurance,41.0,41.0,8.0,5.0,1.8,0.05,1.75,4.65698
AIZ.N,2021-01-01,Insurance,-12.331,12.331,4.84200385356455,5.0,1.8,0.0,1.8,8.64581
AIZ.N,2021-04-01,Insurance,54.908,54.908,4.04652351738241,5.0,1.8,0.0,1.8,12.1758
AIZ.N,2021-07-01,Insurance,19.395,19.395,6.56792943309281,7.0,1.57143,-0.2285699999999999,1.8,10.13903
AIZ.N,2021-10-01,Insurance,-25.79,25.79,34.1621052631579,8.0,1.625,0.0535699999999998,1.57143,9.17273
AIZ.N,2022-01-01,Insurance,7.275,7.275,3.26992399565689,8.0,1.66667,0.04167,1.625,7.84042
AIZ.N,2022-04-01,Insurance,30.662,30.662,8.10418118466899,8.0,1.66667,0.0,1.66667,8.29993
AIZ.N,2022-07-01,Insurance,-6.609,6.609,4.74206569054215,8.0,1.77778,0.1111099999999998,1.66667,11.57104
AIZ.N,2022-10-01,Insurance,-14.407,14.407,39.7423728813559,9.0,1.77778,0.0,1.77778,19.35344
AIG.N,2013-01-01,Insurance,347.555,347.555,-133.28382225523,19.0,2.15,-0.16818,2.31818,3.44899
AIG.N,2013-04-01,Insurance,53.599,53.599,8.48464007336084,20.0,2.22727,0.0772699999999999,2.15,5.71255
AIG.N,2013-07-01,Insurance,31.161,31.161,13.5248445386516,21.0,2.27273,0.0454600000000002,2.22727,5.26857
AIG.N,2013-10-01,Insurance,1.601,1.601,7.90161609533587,23.0,2.29167,0.0189399999999997,2.27273,4.01387
AIG.N,2014-01-01,Insurance,20.131,20.131,7.69254875742983,24.0,2.29167,0.0,2.29167,3.66667
AIG.N,2014-04-01,Insurance,13.589,13.589,6.76655026097405,25.0,2.34615,0.0544800000000003,2.29167,3.58204
AIG.N,2014-07-01,Insurance,18.769,18.769,6.49145810767155,25.0,2.26923,-0.0769200000000003,2.34615,4.01092
AIG.N,2014-10-01,Insurance,11.192,11.192,6.16517032558054,24.0,2.12,-0.1492299999999997,2.26923,3.66461
AIG.N,2015-01-01,Insurance,-7.882,7.882,9.97056030389364,23.0,2.20833,0.08833,2.12,3.393
AIG.N,2015-04-01,Insurance,2.271,2.271,4.6047061387699,22.0,2.08696,-0.1213700000000002,2.20833,3.23417
AIG.N,2015-07-01,Insurance,13.955,13.955,6.69055075505419,23.0,2.125,0.03804,2.08696,4.625
AIG.N,2015-10-01,Insurance,-49.586,49.586,15.0805654121343,22.0,2.17391,0.0489099999999997,2.125,4.33511
AIG.N,2016-01-01,Insurance,-18.575,18.575,-12.3092014487754,22.0,2.30435,0.1304400000000001,2.17391,4.98052
AIG.N,2016-04-01,Insurance,-35.268,35.268,9.73768598004262,21.0,2.13636,-0.16799,2.30435,6.01037
AIG.N,2016-07-01,Insurance,5.886,5.886,15.7997666176852,21.0,2.09091,-0.0454499999999997,2.13636,5.21576
AIG.N,2016-10-01,Insurance,1.821,1.821,5.8932119205298,20.0,2.14286,0.0519500000000001,2.09091,3.9563
AIG.N,2017-01-01,Insurance,-28.529,28.529,7.3198332340679,19.0,2.05,-0.0928600000000003,2.14286,4.11501
AIG.N,2017-04-01,Insurance,25.893,25.893,8.61998741067131,18.0,2.21053,0.16053,2.05,4.99183
AIG.N,2017-07-01,Insurance,27.581,27.581,4.84223341449585,17.0,2.16667,-0.04386,2.21053,5.31271
AIG.N,2017-10-01,Insurance,-55.055,55.055,-12.2327851351008,18.0,2.36842,0.2017500000000001,2.16667,6.59158
AIG.N,2018-01-01,Insurance,-23.752,23.752,26.6239499170635,18.0,2.44444,0.0760200000000002,2.36842,6.20402
AIG.N,2018-04-01,Insurance,-18.218,18.218,8.07599455833667,18.0,2.22222,-0.22222,2.44444,6.20771
AIG.N,2018-07-01,Insurance,-13.303,13.303,5.02927066905566,18.0,2.1579,-0.0643199999999999,2.22222,4.78702
AIG.N,2019-04-01,Insurance,49.435,49.435,7.6060227745621,19.0,2.2,0.0,2.2,3.74522
AIG.N,2019-07-01,Insurance,24.078,24.078,6.0060737527115,18.0,2.21053,0.0105299999999997,2.2,5.17053
AIG.N,2019-10-01,Insurance,-43.822,43.822,11.8626044561259,18.0,2.21053,0.0,2.21053,5.75
AIG.N,2020-01-01,Insurance,2.983,2.983,6.65986782247018,18.0,2.31579,0.1052599999999999,2.21053,4.69042
AIG.N,2020-04-01,Insurance,-84.63,84.63,37.1124369489583,16.0,2.35294,0.03715,2.31579,6.45879
AIG.N,2020-07-01,Insurance,33.164,33.164,48.5785767608902,16.0,2.58824,0.2353,2.35294,4.66916
AIG.N,2020-10-01,Insurance,49.309,49.309,31.4709677419355,16.0,2.35294,-0.2353,2.58824,3.20156
AIG.N,2021-01-01,Insurance,0.909,0.909,6.68255450710122,17.0,2.5,0.1470600000000002,2.35294,4.17612
AIG.N,2021-04-01,Insurance,8.728,8.728,8.33997784013834,17.0,2.44444,-0.0555599999999998,2.5,4.09579
AIG.N,2021-07-01,Insurance,26.351,26.351,7.31172069825436,16.0,2.375,-0.0694400000000001,2.44444,4.39445
AIG.N,2021-10-01,Insurance,9.915,9.915,12.2923512747875,14.0,2.2,-0.1749999999999998,2.375,5.21949
AIG.N,2022-01-01,Insurance,32.862,32.862,6.70787083753784,15.0,2.35294,0.1529399999999996,2.2,6.43125
AIG.N,2022-04-01,Insurance,10.039,10.039,13.6922295581513,15.0,2.35294,0.0,2.35294,7.6344
AIG.N,2022-07-01,Insurance,8.527,8.527,17.2868217054264,12.0,2.42857,0.0756300000000003,2.35294,9.2844
AIG.N,2022-10-01,Insurance,24.011,24.011,46.423404295297,14.0,2.23529,-0.1932800000000001,2.42857,8.79394
ON.OQ,2013-01-01,Semiconductors & Semiconductor Equipment,15.942,15.942,15.1304347826087,21.0,1.95238,0.1023799999999999,1.85,1.32927
ON.OQ,2013-04-01,Semiconductors & Semiconductor Equipment,29.634,29.634,16.0746694322012,22.0,1.81818,-0.1342000000000001,1.95238,0.82642
ON.OQ,2013-07-01,Semiconductors & Semiconductor Equipment,0.775,0.775,7.31007751937984,21.0,2.0,0.1818200000000001,1.81818,1.00948
ON.OQ,2013-10-01,Semiconductors & Semiconductor Equipment,5.4,5.4,3.999007998016,22.0,2.22727,0.2272699999999998,2.0,1.14694
ON.OQ,2014-01-01,Semiconductors & Semiconductor Equipment,22.434,22.434,5.98487576521426,21.0,2.19048,-0.0367899999999998,2.22727,1.33873
ON.OQ,2014-04-01,Semiconductors & Semiconductor Equipment,12.62,12.62,4.77641603179861,20.0,2.05,-0.1404800000000001,2.19048,1.62093
ON.OQ,2014-07-01,Semiconductors & Semiconductor Equipment,5.263,5.263,4.40526315789474,21.0,2.2381,0.1881000000000003,2.05,1.81384
ON.OQ,2014-10-01,Semiconductors & Semiconductor Equipment,-7.182,7.182,2.13922651933702,19.0,2.31579,0.0776899999999995,2.2381,1.84278
ON.OQ,2015-01-01,Semiconductors & Semiconductor Equipment,6.757,6.757,10.0100477267018,19.0,2.21053,-0.1052599999999999,2.31579,1.44268
ON.OQ,2015-04-01,Semiconductors & Semiconductor Equipment,12.657,12.657,6.91150791415535,16.0,2.23529,0.0247600000000001,2.21053,1.99119
ON.OQ,2015-07-01,Semiconductors & Semiconductor Equipment,0.687,0.687,9.94965675057208,20.0,2.25,0.01471,2.23529,1.83721
ON.OQ,2015-10-01,Semiconductors & Semiconductor Equipment,-1.198,1.198,5.18063490699772,20.0,2.3,0.0499999999999998,2.25,2.00693
ON.OQ,2016-01-01,Semiconductors & Semiconductor Equipment,-0.294,0.294,7.91351805205709,18.0,2.0,-0.2999999999999998,2.3,1.41713
ON.OQ,2016-04-01,Semiconductors & Semiconductor Equipment,12.583,12.583,4.68211920529801,17.0,2.125,0.125,2.0,1.89555
ON.OQ,2016-07-01,Semiconductors & Semiconductor Equipment,8.142,8.142,10.1138060662238,16.0,2.1875,0.0625,2.125,1.6286
ON.OQ,2016-10-01,Semiconductors & Semiconductor Equipment,0.688,0.688,4.1533814398389,19.0,1.95,-0.2375,2.1875,1.31791
ON.OQ,2017-01-01,Semiconductors & Semiconductor Equipment,26.169,26.169,1.96649989123341,20.0,1.90476,-0.0452399999999999,1.95,1.14037
ON.OQ,2017-04-01,Semiconductors & Semiconductor Equipment,-8.672,8.672,7.26651842439644,19.0,2.0,0.0952399999999999,1.90476,1.89654
ON.OQ,2017-07-01,Semiconductors & Semiconductor Equipment,-19.766,19.766,2.98719333436198,20.0,2.04762,0.0476200000000002,2.0,1.95112
ON.OQ,2017-10-01,Semiconductors & Semiconductor Equipment,-23.098,23.098,1.83820793331845,19.0,2.1,0.0523799999999998,2.04762,2.92129
ON.OQ,2018-01-01,Semiconductors & Semiconductor Equipment,5.534,5.534,2.86564740901096,20.0,2.19048,0.0904799999999999,2.1,3.02324
ON.OQ,2018-04-01,Semiconductors & Semiconductor Equipment,2.538,2.538,1.32530120481928,20.0,2.19048,0.0,2.19048,3.02345
ON.OQ,2018-07-01,Semiconductors & Semiconductor Equipment,3.174,3.174,2.7430750252327,21.0,2.18182,-0.0086599999999998,2.19048,3.37639
ON.OQ,2018-10-01,Semiconductors & Semiconductor Equipment,12.829,12.829,2.15166570993092,21.0,2.27273,0.09091,2.18182,3.79256
ON.OQ,2019-01-01,Semiconductors & Semiconductor Equipment,11.824,11.824,2.67744113427293,22.0,2.27273,0.0,2.27273,3.57238
ON.OQ,2019-04-01,Semiconductors & Semiconductor Equipment,8.773,8.773,2.67378326419104,22.0,2.31818,0.0454499999999997,2.27273,3.93744
ON.OQ,2019-07-01,Semiconductors & Semiconductor Equipment,1.017,1.017,4.90655891478462,22.0,2.31818,0.0,2.31818,3.85461
ON.OQ,2019-10-01,Semiconductors & Semiconductor Equipment,-8.346,8.346,4.12164977086516,23.0,2.20833,-0.1098499999999997,2.31818,3.30104
ON.OQ,2020-01-01,Semiconductors & Semiconductor Equipment,-7.456,7.456,2.87503470401333,24.0,2.42308,0.21475,2.20833,3.0513
ON.OQ,2020-04-01,Semiconductors & Semiconductor Equipment,-34.718,34.718,24.4418331374853,24.0,2.5,0.0769199999999998,2.42308,3.32479
ON.OQ,2020-10-01,Semiconductors & Semiconductor Equipment,34.062,34.062,11.0178748758689,25.0,2.37037,-0.11111,2.48148,5.03835
ON.OQ,2021-01-01,Semiconductors & Semiconductor Equipment,26.514,26.514,5.67865534068317,26.0,2.28571,-0.0846599999999999,2.37037,8.01823
ON.OQ,2021-04-01,Semiconductors & Semiconductor Equipment,4.44,4.44,4.01647171162569,26.0,2.17857,-0.1071399999999997,2.28571,7.43774
ON.OQ,2021-07-01,Semiconductors & Semiconductor Equipment,28.821,28.821,2.4578263981188,23.0,2.11539,-0.06318,2.17857,9.46035
ON.OQ,2021-10-01,Semiconductors & Semiconductor Equipment,17.733,17.733,2.68214788351196,27.0,2.13333,0.0179399999999998,2.11539,7.79064
ON.OQ,2022-01-01,Semiconductors & Semiconductor Equipment,16.218,16.218,3.61236392327458,27.0,2.12903,-0.0042999999999997,2.13333,8.53604
ON.OQ,2022-04-01,Semiconductors & Semiconductor Equipment,16.388,16.388,1.62275094922822,27.0,2.06667,-0.0623600000000004,2.12903,8.1388
ON.OQ,2022-07-01,Semiconductors & Semiconductor Equipment,6.705,6.705,1.41583054626533,26.0,2.07143,0.00476,2.06667,6.97416
ON.OQ,2022-10-01,Semiconductors & Semiconductor Equipment,10.443,10.443,1.82726656460176,26.0,2.07143,0.0,2.07143,6.50575
CTRA.N,2013-01-01,Energy,29.564,29.564,21.2380038387716,25.0,2.26923,0.1538399999999997,2.11539,4.80916
CTRA.N,2013-04-01,Energy,10.011,10.011,13.4636540577135,27.0,2.33333,0.0641000000000002,2.26923,5.39092
CTRA.N,2013-07-01,Energy,19.3,19.3,10.7847295864263,30.0,2.23333,-0.1,2.33333,4.57874
CTRA.N,2013-10-01,Energy,7.636,7.636,10.7456796029421,31.0,2.03125,-0.20208,2.23333,3.65243
CTRA.N,2014-01-01,Energy,2.857,2.857,16.9714285714286,31.0,1.84375,-0.1875,2.03125,3.18719
CTRA.N,2014-04-01,Energy,0.826,0.826,14.2630007368054,31.0,1.875,0.03125,1.84375,2.89792
CTRA.N,2014-07-01,Energy,12.013,12.013,10.2692323078769,33.0,2.06061,0.18561,1.875,3.49927
CTRA.N,2014-10-01,Energy,-7.821,7.821,14.458220030419,30.0,2.19355,0.13294,2.06061,3.97523
CTRA.N,2015-01-01,Energy,5.061,5.061,13.1874657409099,37.0,2.32432,0.13077,2.19355,4.55759
CTRA.N,2015-04-01,Energy,264.964,264.964,124.361313868613,35.0,2.24324,-0.08108,2.32432,4.30998
CTRA.N,2015-07-01,Energy,-31.907,31.907,90.0136177939174,36.0,2.27027,0.0270299999999998,2.24324,4.01227
CTRA.N,2016-01-01,Energy,39.284,39.284,-100.819672131148,35.0,2.30556,0.0484199999999996,2.25714,4.26954
CTRA.N,2016-04-01,Energy,6.67,6.67,-17.9553449637447,33.0,2.38889,0.0833300000000001,2.30556,3.41169
CTRA.N,2016-07-01,Energy,11.359,11.359,-26.1238444979106,35.0,2.35294,-0.0359500000000001,2.38889,3.97974
CTRA.N,2016-10-01,Energy,5.816,5.816,-37.0379091123146,34.0,2.25,-0.1029399999999998,2.35294,3.99437
CTRA.N,2017-01-01,Energy,-8.842,8.842,241.750227894257,35.0,2.25714,0.0071400000000001,2.25,3.94057
CTRA.N,2017-04-01,Energy,17.523,17.523,18.2841590895033,31.0,2.26471,0.0075699999999998,2.25714,3.70477
CTRA.N,2017-07-01,Energy,-4.156,4.156,13.9727527897583,30.0,2.15625,-0.10846,2.26471,3.0326
CTRA.N,2017-10-01,Energy,-5.889,5.889,46.6657703683786,29.0,2.2,0.0437500000000001,2.15625,2.91435
CTRA.N,2018-01-01,Energy,20.126,20.126,26.0487895028645,27.0,2.14815,-0.0518500000000003,2.2,2.87778
CTRA.N,2018-04-01,Energy,3.16,3.16,16.0857711296146,28.0,2.27586,0.1277100000000004,2.14815,3.29787
CTRA.N,2018-07-01,Energy,-32.083,32.083,9.7591557389896,30.0,2.3871,0.11124,2.27586,3.16885
CTRA.N,2018-10-01,Energy,-10.727,10.727,7.79531495500643,27.0,2.44828,0.0611799999999997,2.3871,2.81645
CTRA.N,2019-01-01,Energy,-4.964,4.964,8.85041383719524,27.0,2.48276,0.0344799999999998,2.44828,3.07754
CTRA.N,2019-04-01,Energy,16.255,16.255,14.1783319796793,27.0,2.46667,-0.0160899999999997,2.48276,3.12475
CTRA.N,2019-07-01,Energy,5.55,5.55,9.5405635206849,28.0,2.41936,-0.0473099999999999,2.46667,3.4057
CTRA.N,2019-10-01,Energy,9.849,9.849,20.2462121212121,26.0,2.3,-0.1193600000000003,2.41936,2.61001
CTRA.N,2020-01-01,Energy,0.685,0.685,17.2942676869378,25.0,2.40741,0.1074100000000002,2.3,2.24556
CTRA.N,2020-04-01,Energy,5.679,5.679,21.1277173913044,22.0,2.25,-0.15741,2.40741,2.81419
