Instrument,Date,GICS Industry Group Name,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,Recommendation change,Earnings Per Share – Coefficient of Variation,Number of Analysts,Recommendation - Mean (1-5),Recommendation - Mean (1-5).1,Price Target - Mean,Price Target - Standard Deviation
TER.OQ,2018-07-01,Semiconductors & Semiconductor Equipment,19.933,19.933,0.17917000000000005,2.99223482538521,16.0,2.3125,2.13333,43.63125,5.43044
TER.OQ,2018-10-01,Semiconductors & Semiconductor Equipment,12.393,12.393,0.04463999999999979,2.08956641496889,15.0,2.35714,2.3125,43.47333,5.51271
TER.OQ,2019-01-01,Semiconductors & Semiconductor Equipment,25.947,25.947,0.2678600000000002,4.12026948681554,16.0,2.625,2.35714,37.5,3.61939
TER.OQ,2019-04-01,Semiconductors & Semiconductor Equipment,22.914,22.914,0.0625,3.01823230828762,16.0,2.6875,2.625,40.1875,3.72859
TER.OQ,2019-07-01,Semiconductors & Semiconductor Equipment,6.674,6.674,-0.125,3.03696400575391,16.0,2.5625,2.6875,48.5,4.94975
TER.OQ,2019-10-01,Semiconductors & Semiconductor Equipment,9.698,9.698,0.125,2.08282877209978,16.0,2.6875,2.5625,57.0625,5.77136
TER.OQ,2020-01-01,Semiconductors & Semiconductor Equipment,11.149,11.149,-0.0625,2.71936139845654,16.0,2.625,2.6875,65.1875,7.97824
TER.OQ,2020-04-01,Semiconductors & Semiconductor Equipment,14.034,14.034,-0.0625,8.6095811524295,16.0,2.5625,2.625,66.875,12.18029
TER.OQ,2020-07-01,Semiconductors & Semiconductor Equipment,29.244,29.244,0.025739999999999874,7.00736594562027,17.0,2.58824,2.5625,77.76471,13.05882
TER.OQ,2020-10-01,Semiconductors & Semiconductor Equipment,5.493,5.493,-0.19934999999999992,3.45533543126877,18.0,2.38889,2.58824,89.58333,14.23245
TER.OQ,2021-01-01,Semiconductors & Semiconductor Equipment,9.147,9.147,-0.16666999999999987,4.02254370820186,18.0,2.22222,2.38889,126.84211,29.12634
TER.OQ,2021-04-01,Semiconductors & Semiconductor Equipment,6.125,6.125,-0.0116900000000002,4.05472589249861,19.0,2.21053,2.22222,136.2,23.95538
TER.OQ,2021-07-01,Semiconductors & Semiconductor Equipment,8.581,8.581,0.0,2.73214102986823,18.0,2.21053,2.21053,146.78947,21.41219
TER.OQ,2021-10-01,Semiconductors & Semiconductor Equipment,11.012,11.012,-0.06052999999999997,2.93587845951909,20.0,2.15,2.21053,148.0,19.19896
TER.OQ,2022-01-01,Semiconductors & Semiconductor Equipment,6.412,6.412,-0.10454000000000008,2.62689813196629,20.0,2.04546,2.15,166.61905,21.40644
TER.OQ,2022-04-01,Semiconductors & Semiconductor Equipment,10.919,10.919,0.19264000000000037,4.11983747014816,19.0,2.2381,2.04546,138.75,16.93775
TER.OQ,2022-07-01,Semiconductors & Semiconductor Equipment,5.911,5.911,0.1428499999999997,2.82195593757385,19.0,2.38095,2.2381,125.68421,16.33869
TER.OQ,2022-10-01,Semiconductors & Semiconductor Equipment,10.713,10.713,-0.017309999999999715,3.60251078250154,19.0,2.36364,2.38095,105.98571,14.19102
IR.N,2013-01-01,Capital Goods,,,,,0.0,,,,
IR.N,2013-04-01,Capital Goods,,,,,0.0,,,,
IR.N,2013-07-01,Capital Goods,,,,,0.0,,,,
IR.N,2013-10-01,Capital Goods,,,,,0.0,,,,
IR.N,2014-01-01,Capital Goods,,,,,0.0,,,,
IR.N,2014-04-01,Capital Goods,,,,,0.0,,,,
IR.N,2014-07-01,Capital Goods,,,,,0.0,,,,
IR.N,2014-10-01,Capital Goods,,,,,0.0,,,,
IR.N,2015-01-01,Capital Goods,,,,,0.0,,,,
IR.N,2015-04-01,Capital Goods,,,,,0.0,,,,
IR.N,2015-07-01,Capital Goods,,,,,0.0,,,,
IR.N,2015-10-01,Capital Goods,,,,,0.0,,,,
IR.N,2016-01-01,Capital Goods,,,,,0.0,,,,
IR.N,2016-04-01,Capital Goods,,,,,0.0,,,,
IR.N,2016-07-01,Capital Goods,,,,,0.0,,,,
IR.N,2016-10-01,Capital Goods,,,,,0.0,,,,
IR.N,2017-01-01,Capital Goods,,,,,0.0,,,,
IR.N,2017-04-01,Capital Goods,,,,,0.0,,,,
IR.N,2017-07-01,Capital Goods,11.281,11.281,,17.0399221032132,10.0,,,,
IR.N,2017-10-01,Capital Goods,13.511,13.511,,13.2225913621262,10.0,,,,
IR.N,2018-01-01,Capital Goods,0.334,0.334,,9.47533444816054,11.0,,,,
IR.N,2018-04-01,Capital Goods,29.208,29.208,,9.33356001360082,10.0,,,,
IR.N,2018-07-01,Capital Goods,7.58,7.58,,3.17848410757946,10.0,,,,
IR.N,2018-10-01,Capital Goods,1.99,1.99,,3.02014819748564,10.0,,,,
IR.N,2019-01-01,Capital Goods,8.303,8.303,,2.50047501425043,11.0,,,,
IR.N,2019-04-01,Capital Goods,11.209,11.209,,3.74890254609306,11.0,,,,
IR.N,2019-07-01,Capital Goods,10.731,10.731,,2.97427445729148,10.0,,,,
IR.N,2019-10-01,Capital Goods,7.674,7.674,,5.6620620830926,10.0,,,,
IR.N,2020-01-01,Capital Goods,7.935,7.935,,3.01050175029172,11.0,,,,
IR.N,2020-04-01,Capital Goods,-2.45,2.45,,11.6301755907219,12.0,,,,
IR.N,2020-07-01,Capital Goods,59.679,59.679,,16.5550633563408,14.0,,,,
IR.N,2020-10-01,Capital Goods,30.323,30.323,,8.29179291695175,15.0,,,,
IR.N,2021-01-01,Capital Goods,18.375,18.375,,3.75449489647779,15.0,,,,
IR.N,2021-04-01,Capital Goods,29.567,29.567,,4.94371023005384,14.0,,,,
IR.N,2021-07-01,Capital Goods,8.575,8.575,,7.6569027781056,12.0,,,,
IR.N,2021-10-01,Capital Goods,21.709,21.709,,3.0768902269767,15.0,,,,
IR.N,2022-01-01,Capital Goods,14.23,14.23,,4.372658704161,15.0,,,,
IR.N,2022-04-01,Capital Goods,8.94,8.94,,2.30107383445608,14.0,,,,
IR.N,2022-07-01,Capital Goods,3.621,3.621,,3.91265135378888,15.0,,,,
IR.N,2022-10-01,Capital Goods,5.288,5.288,0.0625,2.11934925109534,15.0,2.1875,2.125,53.23077,4.72561
OXY.N,2013-01-01,Energy,10.331,10.331,0.07954000000000017,1.88044494016218,23.0,2.125,2.04546,98.7,11.40219
OXY.N,2013-04-01,Energy,9.83,9.83,-0.041669999999999874,3.70627916347141,23.0,2.08333,2.125,99.66667,9.88184
OXY.N,2013-07-01,Energy,-1.435,1.435,0.03666999999999998,2.84903306300686,24.0,2.12,2.08333,104.33333,9.48851
OXY.N,2013-10-01,Energy,3.755,3.755,-0.15846000000000005,3.06102564372653,24.0,1.96154,2.12,107.4,9.06311
OXY.N,2014-01-01,Energy,2.728,2.728,0.07845999999999997,2.17042040696876,24.0,2.04,1.96154,106.76191,8.34897
OXY.N,2014-04-01,Energy,2.79,2.79,0.07539000000000007,2.30014684287812,25.0,2.11539,2.04,107.38095,8.375
OXY.N,2014-07-01,Energy,2.097,2.097,-0.07834999999999992,2.84844060140083,26.0,2.03704,2.11539,110.0,7.56788
OXY.N,2014-10-01,Energy,0.435,0.435,0.07834999999999992,2.19812352208294,25.0,2.11539,2.03704,106.0,7.7275
OXY.N,2015-01-01,Energy,6.299,6.299,0.12461000000000011,9.62898439460824,24.0,2.24,2.11539,85.09091,10.99962
OXY.N,2015-04-01,Energy,1.112,1.112,0.10614999999999997,221.612740141557,25.0,2.34615,2.24,85.26087,10.81954
OXY.N,2015-07-01,Energy,-1.319,1.319,-0.04985000000000017,29.6038719984963,26.0,2.2963,2.34615,83.47826,11.0212
OXY.N,2015-10-01,Energy,503.226,503.226,-0.11772999999999989,-754.704301075269,26.0,2.17857,2.2963,78.8296,9.31988
OXY.N,2016-01-01,Energy,-38.899,38.899,0.10713999999999979,-59.3430835852602,25.0,2.28571,2.17857,73.33333,8.99383
OXY.N,2016-04-01,Energy,-37.27,37.27,0.0105900000000001,-16.5310324541622,25.0,2.2963,2.28571,75.04,8.68323
OXY.N,2016-07-01,Energy,-0.122,0.122,0.14369999999999994,-40.5662476359996,24.0,2.44,2.2963,78.09091,8.64402
OXY.N,2016-10-01,Energy,-38.325,38.325,0.06000000000000005,-72.1504979712283,25.0,2.5,2.44,78.5,7.81025
OXY.N,2017-01-01,Energy,-443.706,443.706,0.15384999999999982,-168.506900878294,25.0,2.65385,2.5,76.79167,7.91085
OXY.N,2017-04-01,Energy,136.128,136.128,0.02615000000000034,79.8996458087367,22.0,2.68,2.65385,73.52174,7.51734
OXY.N,2017-07-01,Energy,53.657,53.657,-0.027830000000000243,86.0479409956976,21.0,2.65217,2.68,65.475,9.17807
OXY.N,2017-10-01,Energy,64.926,64.926,0.0,38.8583470771486,21.0,2.65217,2.65217,65.13095,8.0938
OXY.N,2018-01-01,Energy,-0.061,0.061,-0.06883999999999979,12.8019500304692,23.0,2.58333,2.65217,78.09091,8.79002
OXY.N,2018-04-01,Energy,30.539,30.539,-0.08333000000000013,10.797848943627,22.0,2.5,2.58333,79.27273,7.64664
OXY.N,2018-07-01,Energy,0.653,0.653,-0.3799999999999999,8.76502569941176,22.0,2.12,2.5,95.91304,11.57551
OXY.N,2018-10-01,Energy,15.306,15.306,-0.07833000000000023,4.59463861112016,22.0,2.04167,2.12,94.0,11.71246
OXY.N,2019-01-01,Energy,6.811,6.811,-0.003209999999999713,7.74200891254673,24.0,2.03846,2.04167,80.33333,14.05248
OXY.N,2019-04-01,Energy,9.413,9.413,0.3299599999999998,14.5478938182197,19.0,2.36842,2.03846,75.9375,10.00918
OXY.N,2019-07-01,Energy,3.883,3.883,0.38158000000000003,8.43810910960224,19.0,2.75,2.36842,59.94118,9.16175
OXY.N,2019-10-01,Energy,-70.354,70.354,0.01922999999999986,64.1979301423027,24.0,2.76923,2.75,53.11364,10.62794
OXY.N,2020-01-01,Energy,-60.858,60.858,-0.0892299999999997,-125.619302949062,22.0,2.68,2.76923,51.04546,10.17786
OXY.N,2020-04-01,Energy,18.052,18.052,0.5999999999999996,-28.9149791190608,22.0,3.28,2.68,15.21429,10.30092
OXY.N,2020-07-01,Energy,-5.014,5.014,-0.03999999999999959,-13.870856106351,23.0,3.24,3.28,15.95455,5.71662
OXY.N,2020-10-01,Energy,-16.984,16.984,-0.20000000000000018,-18.6560824455122,23.0,3.04,3.24,12.11364,4.82402
OXY.N,2021-01-01,Energy,-32.52,32.52,-0.0784600000000002,-26.2134932635621,23.0,2.96154,3.04,21.30417,5.75424
OXY.N,2021-04-01,Energy,54.526,54.526,-0.10968999999999962,-30.7130297702055,22.0,2.85185,2.96154,29.86957,4.98087
OXY.N,2021-07-01,Energy,832.401,832.401,-0.14815000000000023,390.151515151515,22.0,2.7037,2.85185,34.17391,5.03598
OXY.N,2021-10-01,Energy,31.788,31.788,-0.1851799999999999,21.3390896008483,22.0,2.51852,2.7037,39.92,7.3752
OXY.N,2022-01-01,Energy,34.324,34.324,-0.05423,12.2707181819007,21.0,2.46429,2.51852,44.08,9.19965
OXY.N,2022-04-01,Energy,4.523,4.523,-0.05688000000000004,10.0785895299419,19.0,2.40741,2.46429,71.17391,11.82721
OXY.N,2022-07-01,Energy,4.586,4.586,0.09258999999999995,7.5453838388853,20.0,2.5,2.40741,75.41667,13.51517
OXY.N,2022-10-01,Energy,-0.97,0.97,0.12963000000000013,8.10662727128832,21.0,2.62963,2.5,75.612,13.37958
NTAP.OQ,2013-01-01,Technology Hardware & Equipment,18.769,18.769,-0.15315999999999974,1.61490463022052,35.0,2.51351,2.66667,38.30833,4.16317
NTAP.OQ,2013-04-01,Technology Hardware & Equipment,1.602,1.602,0.09759999999999991,1.79938744257274,34.0,2.61111,2.51351,39.33036,4.0378
NTAP.OQ,2013-07-01,Technology Hardware & Equipment,8.163,8.163,-0.08478999999999992,2.35714285714286,34.0,2.52632,2.61111,43.6129,3.07621
NTAP.OQ,2013-10-01,Technology Hardware & Equipment,5.563,5.563,0.16598999999999986,2.72863951888935,37.0,2.69231,2.52632,44.0,3.5
NTAP.OQ,2014-01-01,Technology Hardware & Equipment,5.622,5.622,-0.05127999999999977,1.88288643533123,37.0,2.64103,2.69231,44.82258,4.10851
NTAP.OQ,2014-04-01,Technology Hardware & Equipment,5.927,5.927,0.17475999999999958,1.62168978562421,36.0,2.81579,2.64103,39.83333,4.99389
NTAP.OQ,2014-07-01,Technology Hardware & Equipment,5.576,5.576,-0.03200999999999965,2.49511710158188,35.0,2.78378,2.81579,39.96296,3.82469
NTAP.OQ,2014-10-01,Technology Hardware & Equipment,0.746,0.746,-0.006000000000000227,2.37615497538931,34.0,2.77778,2.78378,43.2037,5.06305
NTAP.OQ,2015-01-01,Technology Hardware & Equipment,-2.367,2.367,0.027779999999999916,1.4579916165482,34.0,2.80556,2.77778,42.75,4.4877
NTAP.OQ,2015-04-01,Technology Hardware & Equipment,-9.992,9.992,0.10621000000000036,1.84723606956907,32.0,2.91177,2.80556,39.375,4.25061
NTAP.OQ,2015-07-01,Technology Hardware & Equipment,25.454,25.454,0.14704999999999968,8.55684374459249,32.0,3.05882,2.91177,33.19048,4.0897
NTAP.OQ,2015-10-01,Technology Hardware & Equipment,7.283,7.283,0.07631999999999994,2.83860074922176,34.0,3.13514,3.05882,33.0,4.26975
NTAP.OQ,2016-01-01,Technology Hardware & Equipment,2.551,2.551,0.08108000000000004,2.52860428661422,35.0,3.21622,3.13514,26.76923,5.63852
NTAP.OQ,2016-04-01,Technology Hardware & Equipment,-4.709,4.709,0.054050000000000153,3.37676288159673,34.0,3.27027,3.21622,24.58,4.93899
NTAP.OQ,2016-07-01,Technology Hardware & Equipment,27.434,27.434,-0.06438999999999995,3.0141008948112,31.0,3.20588,3.27027,26.20455,4.76412
NTAP.OQ,2016-10-01,Technology Hardware & Equipment,10.385,10.385,-0.17647000000000013,2.26842056848496,31.0,3.02941,3.20588,33.71739,6.38413
NTAP.OQ,2017-01-01,Technology Hardware & Equipment,10.378,10.378,-0.029409999999999936,1.61125319693095,31.0,3.0,3.02941,39.68,6.96689
NTAP.OQ,2017-04-01,Technology Hardware & Equipment,4.581,4.581,-0.15625,1.52858341541717,30.0,2.84375,3.0,43.4,7.01997
NTAP.OQ,2017-07-01,Technology Hardware & Equipment,12.398,12.398,-0.15409000000000006,4.72979097550806,28.0,2.68966,2.84375,45.95238,7.1346
NTAP.OQ,2017-10-01,Technology Hardware & Equipment,17.373,17.373,-0.18965999999999994,2.71695816608946,27.0,2.5,2.68966,50.38095,6.44003
NTAP.OQ,2018-01-01,Technology Hardware & Equipment,9.219,9.219,-0.05171999999999999,2.6940558669079,28.0,2.44828,2.5,62.63636,7.30221
NTAP.OQ,2018-04-01,Technology Hardware & Equipment,4.295,4.295,-0.12570000000000014,1.9875640669077,29.0,2.32258,2.44828,72.26087,9.11386
NTAP.OQ,2018-07-01,Technology Hardware & Equipment,29.634,29.634,-0.07257999999999987,2.21249968838033,27.0,2.25,2.32258,81.85,11.45982
NTAP.OQ,2018-10-01,Technology Hardware & Equipment,6.988,6.988,-0.06481000000000003,2.48695459087376,26.0,2.18519,2.25,87.42105,9.05722
NTAP.OQ,2019-01-01,Technology Hardware & Equipment,4.31,4.31,0.07406999999999986,1.79238886667478,26.0,2.25926,2.18519,81.57895,12.81576
NTAP.OQ,2019-04-01,Technology Hardware & Equipment,-2.812,2.812,0.08557000000000015,1.87285907751135,28.0,2.34483,2.25926,77.9,11.46691
NTAP.OQ,2019-07-01,Technology Hardware & Equipment,12.644,12.644,0.4137900000000001,1.5163593511715,27.0,2.75862,2.34483,53.8,6.88186
NTAP.OQ,2019-10-01,Technology Hardware & Equipment,16.051,16.051,-0.017879999999999896,2.1432221796346,25.0,2.74074,2.75862,56.36842,8.71303
NTAP.OQ,2020-01-01,Technology Hardware & Equipment,-1.602,1.602,0.06694999999999984,2.11471905537459,24.0,2.80769,2.74074,61.66667,9.43987
NTAP.OQ,2020-04-01,Technology Hardware & Equipment,14.773,14.773,0.19230999999999998,15.6891679446004,23.0,3.0,2.80769,49.47059,9.82864
NTAP.OQ,2020-07-01,Technology Hardware & Equipment,79.304,79.304,-0.07691999999999988,5.76228723012306,24.0,2.92308,3.0,48.10526,6.55258
NTAP.OQ,2020-10-01,Technology Hardware & Equipment,44.499,44.499,-0.18233999999999995,3.90284180829836,26.0,2.74074,2.92308,54.90909,8.16817
NTAP.OQ,2021-01-01,Technology Hardware & Equipment,8.772,8.772,-0.1638200000000003,4.11751327512385,25.0,2.57692,2.74074,70.2381,12.24708
NTAP.OQ,2021-04-01,Technology Hardware & Equipment,4.49,4.49,-0.05691999999999986,2.23357416520054,22.0,2.52,2.57692,81.38095,11.50766
NTAP.OQ,2021-07-01,Technology Hardware & Equipment,20.737,20.737,-0.08000000000000007,3.2882580211658,23.0,2.44,2.52,87.66667,10.97761
NTAP.OQ,2021-10-01,Technology Hardware & Equipment,5.693,5.693,-0.09216999999999986,2.15185169893894,22.0,2.34783,2.44,98.55,9.68233
NTAP.OQ,2022-01-01,Technology Hardware & Equipment,12.067,12.067,-0.05616000000000021,1.84053854235573,22.0,2.29167,2.34783,99.9,10.86232
NTAP.OQ,2022-04-01,Technology Hardware & Equipment,11.269,11.269,0.16666000000000025,2.00126940345873,21.0,2.45833,2.29167,92.73684,12.88345
NTAP.OQ,2022-07-01,Technology Hardware & Equipment,9.32,9.32,-0.035250000000000004,1.90033706841578,22.0,2.42308,2.45833,88.28571,11.35213
NTAP.OQ,2022-10-01,Technology Hardware & Equipment,11.303,11.303,-0.06308000000000025,1.64849214108446,20.0,2.36,2.42308,82.4705,12.19496
TGT.N,2013-01-01,Retailing,-0.516,0.516,0.0035000000000002807,1.51933514706081,22.0,2.23077,2.22727,70.44444,4.8445
TGT.N,2013-04-01,Retailing,-3.245,3.245,0.03845999999999972,2.58171091445428,23.0,2.26923,2.23077,73.26316,6.02488
TGT.N,2013-07-01,Retailing,1.276,1.276,0.1707700000000001,2.37424043099668,22.0,2.44,2.26923,71.68421,4.64591
TGT.N,2013-10-01,Retailing,-10.814,10.814,0.2400000000000002,4.34145564580347,24.0,2.68,2.44,69.09524,5.4764
TGT.N,2014-01-01,Retailing,13.525,13.525,0.12768999999999986,4.44637856656323,24.0,2.80769,2.68,63.09524,7.18401
TGT.N,2014-04-01,Retailing,-2.067,2.067,0.03846000000000016,4.23073156399961,24.0,2.84615,2.80769,60.47619,7.16884
TGT.N,2014-07-01,Retailing,-1.808,1.808,0.04671000000000003,4.2952817362405,25.0,2.89286,2.84615,59.91304,5.83776
TGT.N,2014-10-01,Retailing,14.124,14.124,-0.1428600000000002,5.72098822833231,23.0,2.75,2.89286,64.34783,7.36389
TGT.N,2015-01-01,Retailing,2.755,2.755,-0.06034000000000006,0.769288733310956,24.0,2.68966,2.75,74.81818,7.67307
TGT.N,2015-04-01,Retailing,6.608,6.608,-0.15395000000000003,1.86272799519296,24.0,2.53571,2.68966,80.63636,8.04276
TGT.N,2015-07-01,Retailing,9.597,9.597,0.035719999999999974,1.82451916598543,24.0,2.57143,2.53571,84.28571,6.00906
TGT.N,2015-10-01,Retailing,0.106,0.106,-0.10713999999999979,2.52825664365782,24.0,2.46429,2.57143,83.72727,8.23618
TGT.N,2016-01-01,Retailing,-1.182,1.182,-0.05688000000000004,1.35289758025719,23.0,2.40741,2.46429,82.28571,6.87399
TGT.N,2016-04-01,Retailing,8.073,8.073,0.22222000000000008,1.40159512080694,22.0,2.62963,2.40741,79.80375,7.32243
TGT.N,2016-07-01,Retailing,9.715,9.715,0.01036999999999999,4.99781462683638,22.0,2.64,2.62963,75.51546,5.4876
TGT.N,2016-10-01,Retailing,25.374,25.374,0.05230999999999986,4.01919182177645,22.0,2.69231,2.64,76.48391,6.34043
TGT.N,2017-01-01,Retailing,-3.727,3.727,0.02198000000000011,1.2303054849183,26.0,2.71429,2.69231,69.56923,10.53689
TGT.N,2017-04-01,Retailing,32.385,32.385,0.21428000000000003,4.97155361050328,25.0,2.92857,2.71429,59.3052,7.11327
TGT.N,2017-07-01,Retailing,3.469,3.469,0.07142999999999988,2.66832665971264,23.0,3.0,2.92857,58.90739,6.39892
TGT.N,2017-10-01,Retailing,5.901,5.901,-0.03846000000000016,3.61461206344773,24.0,2.96154,3.0,58.2987,6.18113
TGT.N,2018-01-01,Retailing,-0.369,0.369,-0.17582999999999993,1.57809000203624,26.0,2.78571,2.96154,75.9232,9.20264
TGT.N,2018-04-01,Retailing,-4.824,4.824,-0.15607999999999977,1.7319076219798,23.0,2.62963,2.78571,76.86826,8.17499
TGT.N,2018-07-01,Retailing,5.136,5.136,-0.01424000000000003,1.88243371787811,21.0,2.61539,2.62963,84.77476,9.13634
TGT.N,2018-10-01,Retailing,-2.265,2.265,-0.07692999999999994,1.98249735487689,23.0,2.53846,2.61539,85.75087,10.581
TGT.N,2019-01-01,Retailing,0.851,0.851,-0.018460000000000143,1.81465832613754,22.0,2.52,2.53846,84.96524,10.94568
TGT.N,2019-04-01,Retailing,6.765,6.765,-0.020000000000000018,2.02016677715362,22.0,2.5,2.52,87.77476,11.85891
TGT.N,2019-07-01,Retailing,12.542,12.542,-0.12963000000000013,1.86064631024376,23.0,2.37037,2.5,103.19409,15.85796
TGT.N,2019-10-01,Retailing,14.413,14.413,-0.2632300000000001,3.35077565030117,25.0,2.10714,2.37037,131.7708,17.58442
TGT.N,2020-01-01,Retailing,2.068,2.068,0.07805000000000017,2.73107213605837,25.0,2.18519,2.10714,130.75087,14.85689
TGT.N,2020-04-01,Retailing,48.667,48.667,-0.006619999999999848,49.2692637202036,24.0,2.17857,2.18519,127.96958,15.78073
TGT.N,2020-07-01,Retailing,108.368,108.368,-0.006159999999999943,14.8169382232004,25.0,2.17241,2.17857,155.3708,24.6534
TGT.N,2020-10-01,Retailing,74.185,74.185,0.006159999999999943,12.5412829717496,25.0,2.17857,2.17241,177.6908,26.64761
TGT.N,2021-01-01,Retailing,5.296,5.296,-0.17857000000000012,8.22376464092755,25.0,2.0,2.17857,200.9668,34.42844
TGT.N,2021-04-01,Retailing,63.978,63.978,-0.06896999999999998,14.9842243256455,24.0,1.93103,2.0,237.796,32.54779
TGT.N,2021-07-01,Retailing,4.307,4.307,-0.027800000000000047,6.27446485371235,25.0,1.90323,1.93103,274.55185,32.71538
TGT.N,2021-10-01,Retailing,7.043,7.043,0.03615999999999997,6.45721977086373,27.0,1.93939,1.90323,284.06897,25.05158
TGT.N,2022-01-01,Retailing,11.64,11.64,0.11775000000000002,4.08309681212575,29.0,2.05714,1.93939,278.22581,26.2294
TGT.N,2022-04-01,Retailing,-28.553,28.553,0.003470000000000084,6.88272581650197,26.0,2.06061,2.05714,229.23333,41.45092
TGT.N,2022-07-01,Retailing,-45.519,45.519,0.06059999999999999,8.17221725525257,26.0,2.12121,2.06061,188.78571,16.37585
TGT.N,2022-10-01,Retailing,-27.6,27.6,-0.032970000000000166,5.26308366399007,26.0,2.08824,2.12121,184.73,19.96516
LW.N,2013-01-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2013-04-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2013-07-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2013-10-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2014-01-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2014-04-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2014-07-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2014-10-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2015-01-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2015-04-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2015-07-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2015-10-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2016-01-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2016-04-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2016-07-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2016-10-01,"Food, Beverage & Tobacco",,,,,0.0,,,,
LW.N,2017-01-01,"Food, Beverage & Tobacco",14.546,14.546,,8.26545454545455,3.0,,,,
LW.N,2017-04-01,"Food, Beverage & Tobacco",10.626,10.626,,1.39688373052332,6.0,,,,
LW.N,2017-07-01,"Food, Beverage & Tobacco",4.615,4.615,,3.36205128205128,8.0,,,,
LW.N,2017-10-01,"Food, Beverage & Tobacco",15.443,15.443,,5.89974683544304,8.0,,,,
LW.N,2018-01-01,"Food, Beverage & Tobacco",2.613,2.613,,2.3144893111639,8.0,,,,
LW.N,2018-04-01,"Food, Beverage & Tobacco",17.99,17.99,,8.89983792544571,8.0,,,,
LW.N,2018-07-01,"Food, Beverage & Tobacco",4.357,4.357,,3.2912693061041,7.0,,,,
LW.N,2018-10-01,"Food, Beverage & Tobacco",7.128,7.128,,1.6509399351364,7.0,,,,
LW.N,2019-01-01,"Food, Beverage & Tobacco",10.854,10.854,,5.56625604500672,6.0,,,,
LW.N,2019-04-01,"Food, Beverage & Tobacco",15.408,15.408,,2.99209154852582,6.0,,,,
LW.N,2019-07-01,"Food, Beverage & Tobacco",2.305,2.305,,2.6073852874898,7.0,,,,
LW.N,2019-10-01,"Food, Beverage & Tobacco",0.637,0.637,,3.43057324840764,7.0,,,,
LW.N,2020-01-01,"Food, Beverage & Tobacco",12.426,12.426,,2.9585798816568,6.0,,,,
LW.N,2020-04-01,"Food, Beverage & Tobacco",-16.907,16.907,,1.60898701803231,6.0,,,,
LW.N,2020-07-01,"Food, Beverage & Tobacco",-106.306,106.306,,46.6418616383931,7.0,,,,
