Instrument,Date,Earnings Per Share - Actual Surprise,Earnings Per Share - Actual Surprise AbsVals,GICS Industry Group Name,Earnings Per Share – Coefficient of Variation,Market Capitalization,Revenue - Actual,Number of Analysts,Recommendation - Mean (1-5),Recommendation change,Recommendation - Mean (1-5).1,Price Target - Standard Deviation,Enterprise Value To Sales (Daily Time Series Ratio),3 Month Total Return,Volume,loss firm status
SNPS.OQ,2018-01-01,10.372,10.372,Software & Services,1.13181421390085,13772372237.82,769426000.0,8.0,2.0,0.22222,1.77778,10.40408,4.321690331,5.84875202019164,0.0,-1
SNPS.OQ,2018-04-01,-0.128,0.128,Software & Services,0.720375816086852,12717484498.14,776836000.0,8.0,2.0,0.0,2.0,10.52693,4.346344734,-2.34631628291292,0.0,-1
SNPS.OQ,2018-07-01,3.782,3.782,Software & Services,0.928576110467784,13326045144.72,779714000.0,8.0,2.0,0.0,2.0,8.82945,4.325143546,2.79913502696922,0.0,-1
SNPS.OQ,2018-10-01,0.402,0.402,Software & Services,1.06451446812893,13303093219.71,795082000.0,8.0,1.88889,-0.11111,2.0,8.39271,4.809886202,15.2389856279961,0.0,-1
SNPS.OQ,2019-01-01,11.815,11.815,Software & Services,1.45152606949103,13957226370.2,820401000.0,9.0,1.9,0.0111099999999999,1.88889,9.44293,3.95609329,-14.5725585647249,388035.0,-1
SNPS.OQ,2019-04-01,5.985,5.985,Software & Services,1.10644129739607,18122748769.92,836242000.0,9.0,1.8,-0.0999999999999998,1.9,16.31839,5.419426322,36.6927825267263,0.0,-1
SNPS.OQ,2019-07-01,7.578,7.578,Software & Services,1.19338487345927,19900606507.4,852970000.0,9.0,1.8,0.0,1.8,20.068,5.866446221,11.7585757749064,0.0,-1
SNPS.OQ,2019-10-01,2.131,2.131,Software & Services,0.825932504440497,20401404049.5,851081000.0,9.0,1.7,-0.1,1.8,19.64341,6.078580604,6.65164348458125,409052.0,-1
SNPS.OQ,2020-01-01,9.735,9.735,Software & Services,1.40482398956975,22205399706.27,834381000.0,10.0,1.66667,-0.0333299999999998,1.7,16.49748,6.061077825,1.42076502511717,353960.0,-1
SNPS.OQ,2020-04-01,23.66,23.66,Software & Services,1.03184739200065,23603688236.8,861327000.0,12.0,1.76923,0.1025599999999999,1.66667,17.15264,5.625536677,-7.47844827245468,1290785.0,-1
SNPS.OQ,2020-07-01,29.36,29.36,Software & Services,1.75677283135576,30040126208.54,964130000.0,13.0,1.78571,0.0164799999999998,1.76923,22.40046,8.467958719,50.8004021426049,556867.0,-1
SNPS.OQ,2020-10-01,0.296,0.296,Software & Services,4.19404188328795,32455754809.54,1025439000.0,15.0,1.86667,0.0809600000000001,1.78571,19.67815,8.989313697,9.73333333061051,406044.0,-1
SNPS.OQ,2021-01-01,3.144,3.144,Software & Services,3.05835091981244,39092151358.65,970321000.0,15.0,2.0,0.1333299999999999,1.86667,26.96678,10.46578579,21.1515094868679,226335.0,-1
SNPS.OQ,2021-04-01,11.488,11.488,Software & Services,1.28735662336129,37645313403.72,1024323000.0,12.0,2.0,0.0,2.0,37.09482,9.646045879,-4.42061410276197,681128.0,-1
SNPS.OQ,2021-07-01,1.792,1.792,Software & Services,1.40540114951579,43940046602.96,1057130000.0,16.0,2.0,0.0,2.0,36.96505,10.225509749,15.1043405676126,373851.0,-1
SNPS.OQ,2021-10-01,2.093,2.093,Software & Services,0.665847679630222,50810867577.72,1152419000.0,15.0,2.0,0.0,2.0,39.73076,10.85104447,8.56448747235219,400404.0,-1
SNPS.OQ,2022-01-01,1.092,1.092,Software & Services,0.822637917163352,47586067177.5,1270255000.0,16.0,1.9375,-0.0625,2.0,39.63382,13.081687496,23.0753815837814,326373.0,-1
SNPS.OQ,2022-04-01,5.503,5.503,Software & Services,0.441424713031735,43907181048.43,1279229000.0,12.0,1.92857,-0.0089300000000001,1.9375,27.32358,11.05186252843,-9.56037991858887,537759.0,-1
SNPS.OQ,2022-07-01,5.634,5.634,Software & Services,7.10110663983903,56216566507.5,1247766000.0,9.0,1.76923,-0.1593399999999998,1.92857,32.92391,9.41513824789616,-8.68637060645239,600107.0,-1
SNPS.OQ,2022-10-01,3.523,3.523,Software & Services,1.09647696476965,44577306250.0,1284292000.0,11.0,1.6875,-0.08173,1.76923,33.27653,9.14290687022507,0.595982877839929,614716.0,-1
DXC.N,2013-01-01,30.233,30.233,Software & Services,14.2866807610994,6065594008.96,3781000000.0,13.0,2.73333,-0.2666699999999999,3.0,5.62866,0.529895567,24.97417156148,333673.0,-1
DXC.N,2013-04-01,-43.82,43.82,Software & Services,4.90806945863126,7556011609.32,3697000000.0,13.0,2.8,0.0666699999999997,2.73333,4.77727,0.545325316,23.4152071369501,0.0,1
DXC.N,2013-07-01,37.311,37.311,Software & Services,10.4552381814615,6511674717.9,3260000000.0,12.0,2.73333,-0.0666699999999997,2.8,2.77232,0.474199736,-10.6880382349301,0.0,-1
DXC.N,2013-10-01,12.144,12.144,Software & Services,3.39446996828613,7679774607.84,3187000000.0,14.0,2.73333,0.0,2.73333,5.09147,0.92117521,18.6802402665151,188153.0,-1
DXC.N,2014-01-01,16.347,16.347,Software & Services,2.83862235993874,8189336748.37,3228000000.0,13.0,2.76923,0.0358999999999998,2.73333,3.54429,1.00659701,8.39039099460759,202604.0,-1
DXC.N,2014-04-01,5.197,5.197,Software & Services,2.89629879843652,8776502238.18,3329000000.0,13.0,2.69231,-0.0769199999999998,2.76923,6.55555,1.107308066,9.18398855003519,342913.0,-1
DXC.N,2014-07-01,10.025,10.025,Software & Services,5.37413875981413,9355661916.3,3237000000.0,14.0,2.78571,0.0933999999999999,2.69231,5.45945,0.744601917,5.20552341632923,376410.0,-1
DXC.N,2014-10-01,16.327,16.327,Software & Services,3.36067351485637,8583463624.84,3080000000.0,16.0,2.6875,-0.0982099999999999,2.78571,5.74418,0.719258242,-2.87146849006503,732442.0,1
DXC.N,2015-01-01,5.77,5.77,Software & Services,3.12110646002707,8886031651.75,2947000000.0,16.0,2.76471,0.07721,2.6875,5.55478,0.901519513,3.48323837563351,183952.0,1
DXC.N,2015-04-01,5.219,5.219,Software & Services,4.21210855949896,9221624550.46,2909000000.0,16.0,2.94118,0.1764700000000001,2.76471,6.38207,1.002885895,3.90228148937899,618108.0,1
DXC.N,2015-07-01,9.611,9.611,Software & Services,3.52335904095115,9111970269.0,2761000000.0,15.0,2.625,-0.3161800000000001,2.94118,5.81978,1.172669542,-0.882274239780834,293626.0,-1
DXC.N,2015-10-01,10.25,10.25,Software & Services,5.31648670878323,8630505092.55,2712000000.0,14.0,2.6,-0.0249999999999999,2.625,5.45151,1.336593392,-6.13817320321952,690154.0,-1
DXC.N,2016-01-01,3.148,3.148,Software & Services,4.73900600002906,4535458113.44,1750000000.0,13.0,2.57143,-0.0285700000000002,2.6,3.14393,0.736292942,26.9154692886511,539612.0,-1
DXC.N,2016-04-01,6.96,6.96,Software & Services,6.7047619047619,4731545500.57,1807000000.0,16.0,2.76471,0.1932800000000001,2.57143,3.8099,0.775990221,5.23255814098724,453790.0,1
DXC.N,2016-07-01,19.013,19.013,Software & Services,6.75454157591,6935882211.23,1930000000.0,16.0,2.64286,-0.1218499999999997,2.76471,5.25833,1.180303205,46.8937973986863,784798.0,1
DXC.N,2016-10-01,28.692,28.692,Software & Services,4.4789029535865,7349608643.93,1871000000.0,16.0,2.61539,-0.0274700000000001,2.64286,6.25888,1.362501195,5.47194456895654,607415.0,-1
DXC.N,2017-01-01,15.495,15.495,Software & Services,5.09745768753654,8377300416.08,1917000000.0,15.0,2.61539,0.0,2.61539,9.73824,1.482372984,14.0777629735697,0.0,-1
DXC.N,2017-04-01,38.554,38.554,Software & Services,2.57590361445783,9733605439.04,1889000000.0,16.0,2.4375,-0.1778900000000001,2.61539,7.29298,1.572572151,16.378281832275,1181241.0,1
DXC.N,2017-07-01,27.336,27.336,Software & Services,6.14013310162012,21837952508.4,5913000000.0,17.0,2.375,-0.0625,2.4375,6.43234,3.130794335,8.08697512123646,514475.0,-1
DXC.N,2017-10-01,26.527,26.527,Software & Services,3.16513370526495,24449135977.6,6163000000.0,19.0,2.27778,-0.09722,2.375,11.93871,2.723736459,12.1768199551322,0.0,-1
DXC.N,2018-01-01,8.635,8.635,Software & Services,2.52638812395471,27072003900.5,6186000000.0,18.0,2.17647,-0.1013099999999997,2.27778,10.43439,2.296861256,10.7172036663033,0.0,-1
DXC.N,2018-04-01,2.725,2.725,Software & Services,3.74043153280199,28720201068.45,6294000000.0,17.0,2.23529,0.0588199999999998,2.17647,10.84743,1.923672307,6.1195553775663,0.0,-1
DXC.N,2018-07-01,10.416,10.416,Software & Services,6.83661910591897,22889249966.22,5282000000.0,17.0,2.23529,0.0,2.23529,10.8669,1.318559332,-7.08471309559282,0.0,-1
DXC.N,2018-10-01,4.25,4.25,Software & Services,2.21453822929838,26294151469.6,5013000000.0,17.0,2.27778,0.0424899999999999,2.23529,12.48822,1.428493111,16.2583870368337,0.0,-1
DXC.N,2019-01-01,8.857,8.857,Software & Services,2.09024876010466,14893641228.57,5178000000.0,18.0,2.27778,0.0,2.27778,15.01578,0.912771978,-42.9717049640343,497400.0,-1
DXC.N,2019-04-01,4.9,4.9,Software & Services,1.85035277888212,17252520035.97,5280000000.0,17.0,2.1875,-0.0902799999999999,2.27778,15.99109,1.076673792,21.3061425900183,0.0,-1
DXC.N,2019-07-01,2.027,2.027,Software & Services,2.25630922225349,14694182710.45,4890000000.0,16.0,2.26667,0.0791699999999999,2.1875,12.34971,0.941077565,-13.8711932836423,0.0,-1
DXC.N,2019-10-01,-3.185,3.185,Software & Services,4.0276413638277,7727893071.5,4851000000.0,15.0,2.5,0.23333,2.26667,9.78467,0.764593737,-46.1533685425793,1081261.0,1
DXC.N,2020-01-01,15.136,15.136,Software & Services,3.66501791520444,9622947039.93,5021000000.0,15.0,2.57143,0.0714299999999998,2.5,6.28796,0.803601517,28.1489045113702,754570.0,-1
DXC.N,2020-04-01,23.839,23.839,Software & Services,12.531475748194,3311054143.2,4815000000.0,14.0,2.38462,-0.1868099999999999,2.57143,8.502,0.498905007,-64.7969622754494,2222014.0,1
DXC.N,2020-07-01,79.81,79.81,Software & Services,21.0720095898621,4192202949.0,4502000000.0,14.0,2.46154,0.0769199999999998,2.38462,4.66639,0.551933542,14.2659279814172,935426.0,1
DXC.N,2020-10-01,69.829,69.829,Software & Services,9.32466498606873,4537373431.5,4554000000.0,13.0,2.33333,-0.1282099999999997,2.46154,3.5116,0.593745033,8.18181818380197,831245.0,1
DXC.N,2021-01-01,54.432,54.432,Software & Services,2.82573125218319,6551113068.5,4288000000.0,14.0,2.66667,0.3333399999999997,2.33333,6.22649,0.714064846,44.2577030812323,753448.0,-1
DXC.N,2021-04-01,5.135,5.135,Software & Services,3.12846304662859,7958608221.18,4385000000.0,14.0,2.71429,0.0476200000000002,2.66667,5.33185,0.584757323,21.3980582524272,1565159.0,1
DXC.N,2021-07-01,13.284,13.284,Software & Services,1.42414025623736,9954617628.12,4141000000.0,13.0,2.53846,-0.1758299999999999,2.71429,5.43275,0.723877129,25.0481695568401,1040944.0,-1
DXC.N,2021-10-01,7.441,7.441,Software & Services,1.53314983823458,8466501573.62,4027000000.0,13.0,2.5,-0.0384600000000001,2.53846,5.5948,0.6476567,-13.6877247046738,1363050.0,1
DXC.N,2022-01-01,0.648,0.648,Software & Services,1.51518466654997,8119567487.04,4089000000.0,13.0,2.46154,-0.0384600000000001,2.5,5.24997,0.643641559,-4.22493305563825,440999.0,-1
DXC.N,2022-04-01,-15.287,15.287,Software & Services,2.3054115653805,7977312930.73,4008000000.0,12.0,2.76923,0.30769,2.46154,5.6636,0.619836133321116,1.36688412550483,705728.0,-1
DXC.N,2022-07-01,-8.537,8.537,Software & Services,1.72439024390244,6960838473.19,3707000000.0,11.0,2.76923,0.0,2.76923,4.93559,0.588800397982784,-8.42900302114801,861739.0,-1
DXC.N,2022-10-01,2.505,2.505,Software & Services,2.42185684803258,5627384798.4,3566000000.0,13.0,2.71429,-0.0549399999999997,2.76923,5.07452,0.538208881207758,-19.234576047509,1921468.0,-1
SCHW.N,2013-01-01,1.413,1.413,Diversified Financials,4.29991210871476,18310411889.56,1215000000.0,23.0,2.78261,-0.0269099999999999,2.80952,1.81949,16.09930084,12.7809592211594,2295424.0,-1
SCHW.N,2013-04-01,-5.595,5.595,Diversified Financials,5.16080307130719,22636916299.72,1290000000.0,23.0,2.95833,0.1757200000000001,2.78261,2.52385,17.906497992,23.6296392752049,0.0,-1
SCHW.N,2013-07-01,-3.511,3.511,Diversified Financials,2.96435272045028,27173962789.38,1337000000.0,23.0,2.875,-0.0833300000000001,2.95833,3.6067,20.197126799,20.4256141300685,0.0,-1
SCHW.N,2013-10-01,7.981,7.981,Diversified Financials,2.45410817708845,27162985413.62,1373000000.0,20.0,2.85714,-0.0178600000000002,2.875,3.23636,20.574285107,-0.158863435740231,2095111.0,-1
SCHW.N,2014-01-01,10.908,10.908,Diversified Financials,3.51046388272736,33519647174.0,1435000000.0,21.0,2.85714,0.0,2.85714,3.42088,22.318668758,23.3075326777199,1499641.0,-1
SCHW.N,2014-04-01,9.275,9.275,Diversified Financials,3.77452989118062,35541479096.64,1478000000.0,20.0,2.8,-0.0571399999999999,2.85714,2.83326,22.26662085,5.37971500689454,1788987.0,-1
SCHW.N,2014-07-01,2.372,2.372,Diversified Financials,3.92575777807451,35039709329.27,1478000000.0,21.0,2.61905,-0.1809499999999997,2.8,2.91992,22.045006869,-0.729502659713654,1513864.0,-1
SCHW.N,2014-10-01,-1.599,1.599,Diversified Financials,2.87822878228782,38305610591.77,1551000000.0,20.0,2.7,0.08095,2.61905,3.29239,22.180541241,9.37247404437163,2624104.0,-1
SCHW.N,2015-01-01,-1.072,1.072,Diversified Financials,2.51442704039571,39421163755.18,1551000000.0,20.0,2.7,0.0,2.7,3.38194,21.676901797,2.93616720047372,965587.0,-1
SCHW.N,2015-04-01,-6.72,6.72,Diversified Financials,4.39262242951028,39967766847.16,1526000000.0,21.0,2.52381,-0.17619,2.7,3.02102,21.794829762,1.04476804221905,1683048.0,-1
SCHW.N,2015-07-01,5.615,5.615,Diversified Financials,3.13886189852562,42886405210.3,1566000000.0,21.0,2.33333,-0.1904799999999999,2.52381,2.89911,23.721812866,7.75083268909058,2701802.0,-1
SCHW.N,2015-10-01,1.341,1.341,Diversified Financials,3.07022482453177,37574220183.36,1597000000.0,21.0,2.3,-0.0333300000000003,2.33333,2.49151,23.042395714,-12.3784559142759,3288428.0,-1
SCHW.N,2016-01-01,-4.894,4.894,Diversified Financials,4.21240340796513,43353114343.59,1691000000.0,20.0,2.52381,0.2238100000000003,2.3,3.13866,24.618818193,15.5211607489823,1530194.0,-1
SCHW.N,2016-04-01,-0.453,0.453,Diversified Financials,3.36399835232734,37025519590.62,1764000000.0,19.0,2.28571,-0.2381000000000002,2.52381,1.68518,24.440166065,-14.6855096449599,1903869.0,-1
SCHW.N,2016-07-01,0.742,0.742,Diversified Financials,2.30699486215118,33452000931.08,1828000000.0,19.0,2.28571,0.0,2.28571,1.76307,24.362896199,-9.92632889933329,5276009.0,-1
SCHW.N,2016-10-01,1.857,1.857,Diversified Financials,1.80047932893948,41767234859.35,1914000000.0,20.0,2.18182,-0.1038899999999998,2.28571,2.1376,25.074908877,25.0286835643328,2898898.0,-1
SCHW.N,2017-01-01,0.651,0.651,Diversified Financials,1.4314871250035,52324279168.45,1972000000.0,21.0,1.95455,-0.22727,2.18182,4.13656,27.140641715,25.2833729585393,0.0,-1
SCHW.N,2017-04-01,6.882,6.882,Diversified Financials,2.7953629861054,54554483682.93,2081000000.0,18.0,1.89474,-0.0598099999999999,1.95455,1.75879,27.843993156,3.60470966576045,1783905.0,-1
SCHW.N,2017-07-01,0.606,0.606,Diversified Financials,1.40848703727589,57443227837.44,2130000000.0,17.0,1.94444,0.0496999999999998,1.89474,1.60873,27.803188044,4.63198590676277,2092138.0,-1
SCHW.N,2017-10-01,3.278,3.278,Diversified Financials,1.64015049056975,58573085880.24,2165000000.0,18.0,2.0,0.05556,1.94444,2.71282,26.215000707,2.0094847069855,0.0,-1
SCHW.N,2018-01-01,6.252,6.252,Diversified Financials,3.80333727753495,68865408435.12,2242000000.0,19.0,2.05,0.0499999999999998,2.0,4.71699,27.034169967,17.6575217198693,0.0,-1
SCHW.N,2018-04-01,2.535,2.535,Diversified Financials,3.62788963460104,70402396002.54,2398000000.0,20.0,2.28571,0.23571,2.05,5.70073,27.72180759,1.86254500431597,0.0,-1
SCHW.N,2018-07-01,3.826,3.826,Diversified Financials,2.12497188046168,68943355544.0,2486000000.0,18.0,2.26316,-0.0225499999999998,2.28571,5.47396,26.855368395,-1.97891579924044,0.0,-1
SCHW.N,2018-10-01,0.664,0.664,Diversified Financials,0.916820244382153,66404735784.45,2579000000.0,17.0,2.42105,0.15789,2.26316,5.40123,26.577829943,-3.56956729160972,0.0,-1
SCHW.N,2019-01-01,1.737,1.737,Diversified Financials,2.22726561277195,56084304825.53,2669000000.0,19.0,2.25,-0.1710500000000001,2.42105,4.75107,24.655566711,-15.2776806783927,1657701.0,-1
SCHW.N,2019-04-01,5.112,5.112,Diversified Financials,1.85393943086954,57051292824.92,2723000000.0,18.0,2.1579,-0.0920999999999998,2.25,4.64471,24.588888236,3.34239061791504,0.0,-1
SCHW.N,2019-07-01,1.089,1.089,Diversified Financials,2.50118702997442,53654027625.24,2681000000.0,18.0,2.36842,0.2105199999999998,2.1579,4.1833,21.805284374,-5.64993251354715,0.0,-1
SCHW.N,2019-10-01,15.136,15.136,Diversified Financials,2.72435897435897,54679469574.96,2711000000.0,18.0,2.38889,0.0204699999999999,2.36842,3.71652,21.10247137,4.55307915028818,1460242.0,-1
SCHW.N,2020-01-01,-1.351,1.351,Diversified Financials,2.18906095861453,60985609670.4,2606000000.0,16.0,2.17647,-0.2124199999999998,2.38889,4.00887,21.748045594,14.1426408431733,2270964.0,-1
SCHW.N,2020-04-01,-7.2,7.2,Diversified Financials,6.664,43278212463.24,2617000000.0,17.0,2.11765,-0.0588200000000003,2.17647,3.57548,20.725516543,-29.0412786855477,2451444.0,-1
SCHW.N,2020-07-01,-8.93,8.93,Diversified Financials,5.51729371810196,43437312022.02,2450000000.0,17.0,2.47059,0.3529400000000002,2.11765,4.47834,22.940625502,-1.21560948925828,2667762.0,-1
SCHW.N,2020-10-01,5.051,5.051,Diversified Financials,4.65289328547667,46687495384.86,2448000000.0,17.0,2.5,0.0294099999999999,2.47059,3.96434,29.736420006,7.96319900045113,2064316.0,-1
SCHW.N,2021-01-01,4.834,4.834,Diversified Financials,2.98350994503315,99529874208.96,4176000000.0,17.0,2.27778,-0.22222,2.5,6.78421,38.250954124,46.9872712450817,1403024.0,-1
SCHW.N,2021-04-01,2.022,2.022,Diversified Financials,4.29100625493411,122876967993.72,4715000000.0,17.0,2.05556,-0.22222,2.27778,6.5204,38.146499958,23.2838788735865,2787443.0,-1
SCHW.N,2021-07-01,12.182,12.182,Diversified Financials,7.12352586484933,137344876578.54,4527000000.0,16.0,2.0625,0.0069400000000001,2.05556,6.89314,34.553642087,12.7178545942567,2400857.0,-1
SCHW.N,2021-10-01,3.457,3.457,Diversified Financials,1.92504279925609,137522107635.84,4570000000.0,15.0,2.06667,0.0041699999999997,2.0625,7.9242,31.210684912,0.279964952754086,2089017.0,-1
SCHW.N,2022-01-01,-2.442,2.442,Diversified Financials,2.25970755391195,158999455795.0,4708000000.0,15.0,2.05556,-0.0111099999999999,2.06667,10.95979,29.971541656,15.715908144234,1228693.0,-1
SCHW.N,2022-04-01,-8.428,8.428,Diversified Financials,4.32052517035927,159792511316.12,4672000000.0,16.0,1.94444,-0.1111199999999998,2.05556,12.98407,30.2336550492798,0.465641782195125,3856998.0,-1
SCHW.N,2022-07-01,6.761,6.761,Diversified Financials,2.07358816601913,119811456243.18,5093000000.0,14.0,2.0,0.05556,1.94444,10.45494,27.9859602972441,-28.6001017873145,2623126.0,-1
SCHW.N,2022-10-01,4.364,4.364,Diversified Financials,1.58349146110057,136343702054.62,5500000000.0,15.0,2.11111,0.11111,2.0,7.47145,27.9114463183619,14.0992053038659,3420835.0,-1
PSX.N,2013-01-01,22.847,22.847,Energy,5.42376317923763,33230324300.4,43985000000.0,16.0,2.17647,-0.0110299999999998,2.1875,7.74062,0.200519252,15.1555871061377,922278.0,-1
PSX.N,2013-04-01,16.142,16.142,Energy,2.79376123629768,43392722895.25,41263000000.0,16.0,2.17647,0.0,2.17647,8.08754,0.261719688,32.406103398623,0.0,-1
PSX.N,2013-07-01,-18.117,18.117,Energy,6.78319540581261,36478983217.13,43240000000.0,17.0,2.05556,-0.1209100000000003,2.17647,7.17564,0.221677121,-15.394644272654,0.0,-1
PSX.N,2013-10-01,-7.002,7.002,Energy,6.99412079102084,34665196729.52,44201000000.0,16.0,2.27778,0.22222,2.05556,6.89052,0.215873924,-1.32856231981203,994346.0,-1
PSX.N,2014-01-01,22.124,22.124,Energy,13.699703804967,46242245308.68,43843000000.0,16.0,2.17647,-0.1013099999999997,2.27778,4.36975,0.272103163,34.1921121121203,699138.0,-1
PSX.N,2014-04-01,9.672,9.672,Energy,6.87054224238264,43604077502.12,41099000000.0,15.0,2.05882,-0.1176500000000002,2.17647,5.17161,0.261323722,0.43120803405905,1148844.0,-1
PSX.N,2014-07-01,-11.281,11.281,Energy,4.74735605170388,44951403502.74,46339000000.0,14.0,2.0,-0.0588199999999998,2.05882,5.1559,0.271456994,5.57125509004201,825483.0,-1
PSX.N,2014-10-01,15.363,15.363,Energy,2.86007995431182,45006174716.62,41048000000.0,16.0,2.0,0.0,2.0,7.27871,0.270180915,1.70473833584,866206.0,-1
PSX.N,2015-01-01,18.973,18.973,Energy,9.518561230895,39148200000.0,35607000000.0,17.0,1.89474,-0.1052599999999999,2.0,10.52209,0.252459191,-11.2153155263357,662686.0,-1
PSX.N,2015-04-01,5.738,5.738,Energy,6.25533941150932,42572281409.4,23426000000.0,17.0,2.0,0.1052599999999999,1.89474,11.26581,0.288113052,10.3531835330403,986341.0,-1
PSX.N,2015-07-01,0.941,0.941,Energy,4.17002217392743,43313856812.08,29077000000.0,17.0,1.94737,-0.0526299999999999,2.0,10.15191,0.331980048,1.95155801832201,1358815.0,-1
PSX.N,2015-10-01,34.777,34.777,Energy,4.25397080415757,40989551115.2,26417000000.0,15.0,2.0625,0.1151299999999999,1.94737,6.14354,0.360776436,-3.97475255901383,1273665.0,-1
PSX.N,2016-01-01,4.7,4.7,Energy,4.49568414322251,43635414904.0,22029000000.0,16.0,2.25,0.1875,2.0625,8.49015,0.433775848,7.10225458302249,728140.0,-1
PSX.N,2016-04-01,-23.143,23.143,Energy,11.3128763980499,45510098448.22,17760000000.0,16.0,2.41177,0.1617700000000002,2.25,9.7774,0.527012866,6.66890371297566,1031464.0,-1
PSX.N,2016-07-01,0.623,0.623,Energy,8.91155880023122,41482865604.18,22307000000.0,17.0,2.83333,0.4215599999999999,2.41177,8.18691,0.52779176,-8.72485197937536,1077098.0,-1
PSX.N,2016-10-01,19.003,19.003,Energy,5.78581709791121,41954484012.75,22042000000.0,18.0,2.73684,-0.0964900000000001,2.83333,7.43147,0.571126165,2.34530251460652,1110449.0,-1
